text,intent
"Dịch vụ tư vấn sức khỏe thật sự hữu ích.",patient
"Dịch vụ tư vấn sức khỏe thật sự hữu ích.",patient
"Dịch vụ tư vấn y tế qua điện thoại rất tiện lợi và nhanh chóng." ,patient
"Dịch vụ tư vấn y tế qua điện thoại rất tiện lợi và nhanh chóng.",patient
"Dịch vụ xét nghiệm không chính xác.",patient
"Dịch vụ xét nghiệm không chính xác.",patient
"Dịch vụ xét nghiệm nhanh chóng và chính xác." ,patient
"Dịch vụ xét nghiệm nhanh chóng và chính xác.",patient
"Dịch vụ xét nghiệm nhanh chóng và chính xác.",patient
"Dịch vụ xét nghiệm nhanh chóng và chính xác.",patient
"Dịch vụ xét nghiệm nhanh chóng và đáng tin cậy.",patient
"Dịch vụ xét nghiệm nhanh chóng và đáng tin cậy.",patient
"Dịch vụ xét nghiệm nhanh chóng và đáng tin cậy.",patient
"Dịch vụ xét nghiệm nhanh chóng và đáng tin cậy.",patient
"Dịch vụ xét nghiệm nhanh chóng và hiệu quả." ,patient
"Dịch vụ xét nghiệm nhanh chóng và hiệu quả.",patient
"Dịch vụ xét nghiệm quá lâu và không chính xác.",patient
"Dịch vụ xét nghiệm quá lâu và không chính xác.",patient
"Dịch vụ xét nghiệm rất nhanh chóng và chính xác.",patient
"Dịch vụ xét nghiệm rất nhanh chóng và chính xác.",patient
"Dịch vụ xét nghiệm rất nhanh chóng và chính xác.",patient
"Dịch vụ xét nghiệm rất nhanh chóng và chính xác.",patient
"Dịch vụ xét nghiệm rất nhanh chóng và chính xác.",patient
"Dịch vụ y tế không tệ nhưng cũng không xuất sắc.",patient
"Dịch vụ y tế không tệ nhưng cũng không xuất sắc.",patient
"Dịch vụ y tế ở đây không đạt yêu cầu.",patient
"Dịch vụ y tế ở đây không như tôi mong đợi.",patient
"Dịch vụ y tế ở đây không như tôi mong đợi.",patient
"Dịch vụ y tế ở đây không như tôi mong đợi.",patient
"Dịch vụ y tế ở đây không như tôi mong đợi.",patient
"Dịch vụ y tế ở đây thực sự vượt trội.",patient
"Dịch vụ y tế ở đây thực sự vượt trội.",patient
"Đội ngũ nhân viên y tế rất thân thiện và dễ gần." ,patient
"Đội ngũ nhân viên y tế rất thân thiện và dễ gần.",patient
"Đội ngũ y tá luôn hỗ trợ tôi trong mọi tình huống." ,patient
"Đội ngũ y tá luôn hỗ trợ tôi trong mọi tình huống.",patient
"Đội ngũ y tá luôn hỗ trợ tôi trong mọi tình huống.",patient
"Đội ngũ y tá luôn hỗ trợ tôi trong mọi tình huống.",patient
"Mặc dù bác sĩ giỏi, nhưng tôi không hoàn toàn hài lòng.",patient
"Mặc dù bác sĩ giỏi, nhưng tôi không hoàn toàn hài lòng.",patient
"Mặc dù bác sĩ giỏi, nhưng tôi không hoàn toàn hài lòng.",patient
"Mặc dù bác sĩ rất giỏi, nhưng tôi vẫn cảm thấy thiếu sự quan tâm.",patient
"Mặc dù bác sĩ rất giỏi, nhưng tôi vẫn cảm thấy thiếu sự quan tâm.",patient
"Mặc dù bác sĩ rất giỏi, nhưng tôi vẫn cảm thấy thiếu sự quan tâm.",patient
"Mỗi lần đến đây, tôi đều cảm thấy được chăm sóc.",patient
"Mỗi lần đến đây, tôi đều cảm thấy được chăm sóc.",patient
"Mỗi lần đến đây, tôi đều cảm thấy thoải mái và an tâm." ,patient
"Mỗi lần đến đây, tôi đều cảm thấy thoải mái và an tâm." ,patient
"Mỗi lần đến đây, tôi đều cảm thấy thoải mái và an tâm.",patient
"Mỗi lần đến đây, tôi đều cảm thấy thoải mái và an tâm.",patient
"Mỗi lần đến đây, tôi đều cảm thấy thoải mái và an tâm.",patient
"Mỗi lần đến đây, tôi đều cảm thấy thoải mái và an tâm.",patient
"Mỗi lần đến đây, tôi đều cảm thấy thoải mái và yên tâm.",patient
"Mỗi lần đến đây, tôi đều được chăm sóc tận tình." ,patient
"Mỗi lần đến đây, tôi đều được chăm sóc tận tình.",patient
"Mỗi lần đến đây, tôi đều được chào đón nồng nhiệt.",patient
"Mỗi lần đến khám, tôi đều cảm thấy an tâm." ,patient
"Mỗi lần đến khám, tôi đều cảm thấy an tâm.",patient
"Mỗi lần đến khám, tôi đều cảm thấy an tâm.",patient
"Mỗi lần đến khám, tôi đều cảm thấy an tâm.",patient
"Mỗi lần đến khám, tôi đều cảm thấy được chào đón.",patient
"Mỗi lần đến khám, tôi đều cảm thấy được chào đón.",patient
"Mỗi lần đến khám, tôi đều cảm thấy được quan tâm.",patient
"Mỗi lần đến khám, tôi đều được chào đón nồng nhiệt." ,patient
"Mỗi lần đến khám, tôi đều được chào đón nồng nhiệt.",patient
"Mỗi lần khám bệnh, tôi đều cảm thấy như được chăm sóc bởi gia đình." ,patient
"Mỗi lần khám bệnh, tôi đều cảm thấy như được chăm sóc bởi gia đình.",patient
"Mỗi lần khám bệnh, tôi đều cảm thấy thoải mái." ,patient
"Mỗi lần khám bệnh, tôi đều cảm thấy thoải mái.",patient
"Mỗi lần khám bệnh, tôi đều cảm thấy thoải mái.",patient
"Mỗi lần khám bệnh, tôi đều cảm thấy thoải mái.",patient
"Mỗi lần khám bệnh, tôi đều cảm thấy thoải mái.",patient
"Mỗi lần khám bệnh, tôi đều cảm thấy thoải mái.",patient
"Mỗi lần khám bệnh, tôi đều nhận được sự chú ý đặc biệt.",patient
"Mọi thông tin đều được giải thích một cách dễ hiểu.",patient
"Mọi thông tin đều được giải thích một cách dễ hiểu.",patient
"Mọi thông tin đều được giải thích một cách dễ hiểu.",patient
"Mọi thông tin đều được giải thích một cách dễ hiểu.",patient
"Mọi thông tin đều được giải thích rõ ràng và dễ hiểu." ,patient
"Mọi thông tin đều được giải thích rõ ràng và dễ hiểu.",patient
"Mọi thủ tục tại bệnh viện được thực hiện nhanh chóng." ,patient
"Mọi thủ tục tại bệnh viện được thực hiện nhanh chóng.",patient
"Mọi thủ tục tại bệnh viện được thực hiện nhanh chóng.",patient
"Mọi thủ tục tại bệnh viện được thực hiện nhanh chóng.",patient
"Mọi thủ tục tại bệnh viện được thực hiện rất nhanh chóng.",patient
"Môi trường bệnh viện cần được cải thiện về vệ sinh.",patient
"Môi trường bệnh viện cần được cải thiện về vệ sinh.",patient
"Môi trường bệnh viện cần được cải thiện về vệ sinh.",patient
"Môi trường bệnh viện cần được nâng cấp về vệ sinh.",patient
"Môi trường bệnh viện cần được nâng cấp về vệ sinh.",patient
"Môi trường bệnh viện cần được nâng cấp về vệ sinh.",patient
"Môi trường bệnh viện có vẻ không sạch sẽ.",patient
"Môi trường bệnh viện có vẻ không sạch sẽ.",patient
"Môi trường bệnh viện có vẻ không sạch sẽ.",patient
"Môi trường bệnh viện có vẻ không sạch sẽ.",patient
"Môi trường bệnh viện có vẻ không sạch sẽ.",patient
"Môi trường bệnh viện có vẻ lộn xộn.",patient
"Môi trường bệnh viện có vẻ lộn xộn.",patient
"Môi trường bệnh viện có vẻ thiếu vệ sinh.",patient
"Môi trường bệnh viện có vẻ thiếu vệ sinh.",patient
"Môi trường bệnh viện có vẻ thiếu vệ sinh.",patient
"Môi trường bệnh viện có vẻ thiếu vệ sinh.",patient
"Môi trường bệnh viện có vẻ thiếu vệ sinh.",patient
"Môi trường bệnh viện không sạch sẽ.",patient
"Môi trường bệnh viện rất sạch sẽ và thoải mái.",patient
"Môi trường bệnh viện rất sạch sẽ và thoải mái.",patient
"Môi trường bệnh viện rất sạch sẽ và thoải mái.",patient
"Môi trường bệnh viện rất sạch sẽ và thoải mái.",patient
"Môi trường bệnh viện rất sạch sẽ và thoải mái.",patient
"Môi trường bệnh viện rất sạch sẽ và thoải mái.",patient
"Môi trường bệnh viện rất sạch sẽ và thoải mái.",patient
"Môi trường bệnh viện rất thân thiện và dễ chịu." ,patient
"Môi trường bệnh viện rất thân thiện và dễ chịu.",patient
"Môi trường bệnh viện rất thân thiện và dễ chịu.",patient
"Môi trường bệnh viện rất thân thiện và dễ chịu.",patient
"Môi trường bệnh viện rất thân thiện và dễ chịu.",patient
"Môi trường bệnh viện rất thân thiện và dễ chịu.",patient
"Môi trường bệnh viện rất thân thiện và sạch sẽ.",patient
"Môi trường bệnh viện rất thân thiện và sạch sẽ.",patient
"Môi trường bệnh viện rất thân thiện.",patient
"Môi trường bệnh viện rất thân thiện.",patient
"Môi trường khám bệnh cần được nâng cấp.",patient
"Môi trường khám bệnh cần được nâng cấp.",patient
"Môi trường khám bệnh rất sạch sẽ và thoáng mát." ,patient
"Môi trường khám bệnh rất sạch sẽ và thoáng mát.",patient
"Môi trường khám bệnh rất sạch sẽ và thoáng mát.",patient
"Môi trường khám bệnh rất sạch sẽ và thoáng mát.",patient
"Môi trường tại bệnh viện có vẻ lộn xộn và không sạch sẽ.",patient
"Nhân viên y tế cần cải thiện thái độ phục vụ.",patient
"Nhân viên y tế có thái độ không thân thiện.",patient
"Nhân viên y tế luôn sẵn sàng giúp đỡ bệnh nhân.",patient
"Nhân viên y tế luôn sẵn sàng giúp đỡ trong mọi tình huống." ,patient
"Nhân viên y tế luôn sẵn sàng giúp đỡ trong mọi tình huống.",patient
"Nhân viên y tế luôn sẵn sàng giúp đỡ trong mọi tình huống.",patient
"Nhân viên y tế luôn sẵn sàng giúp đỡ trong mọi tình huống.",patient
"Nhân viên y tế luôn tươi cười và sẵn sàng giúp đỡ." ,patient
"Nhân viên y tế luôn tươi cười và sẵn sàng giúp đỡ.",patient
"Nhân viên y tế rất ân cần và chu đáo." ,patient
"Nhân viên y tế rất ân cần và chu đáo.",patient
"Nhân viên y tế rất ân cần và chu đáo.",patient
"Nhân viên y tế rất ân cần và chu đáo.",patient
"Phòng khám rất hiện đại và thoải mái." ,patient
"Phòng khám rất hiện đại và thoải mái.",patient
"Phòng khám rất sạch sẽ và thoáng mát, tạo cảm giác dễ chịu." ,patient
"Phòng khám rất sạch sẽ và thoáng mát, tạo cảm giác dễ chịu.",patient
"Quá trình điều trị diễn ra suôn sẻ và hiệu quả." ,patient
"Quá trình điều trị diễn ra suôn sẻ và hiệu quả.",patient
"Quy trình khám bệnh cần cải thiện nhiều hơn.",patient
"Quy trình khám bệnh cần cải thiện nhiều hơn.",patient
"Quy trình khám bệnh cần rõ ràng hơn.",patient
"Quy trình khám bệnh cần rõ ràng hơn.",patient
"Quy trình khám bệnh cần rõ ràng hơn.",patient
"Quy trình khám bệnh còn nhiều bất cập và cần cải thiện.",patient
"Quy trình khám bệnh còn nhiều bất cập.",patient
"Quy trình khám bệnh còn nhiều điều cần cải thiện.",patient
"Quy trình khám bệnh còn nhiều điều cần cải thiện.",patient
"Quy trình khám bệnh còn nhiều điều cần cải thiện.",patient
"Quy trình khám bệnh còn nhiều vấn đề cần cải thiện.",patient
"Quy trình khám bệnh còn nhiều vấn đề cần cải thiện.",patient
"Quy trình khám bệnh còn nhiều vấn đề cần khắc phục.",patient
"Quy trình khám bệnh còn nhiều vấn đề cần khắc phục.",patient
"Quy trình khám bệnh còn nhiều vấn đề.",patient
"Quy trình khám bệnh còn nhiều vấn đề.",patient
"Quy trình khám bệnh còn nhiều vấn đề.",patient
"Quy trình khám bệnh khá ổn nhưng cần rõ ràng hơn.",patient
"Quy trình khám bệnh khá ổn nhưng cần rõ ràng hơn.",patient
"Quy trình khám bệnh khá ổn nhưng cần rõ ràng hơn.",patient
"Quy trình khám bệnh rất rõ ràng và dễ hiểu.",patient
"Quy trình khám bệnh rất rõ ràng và hợp lý." ,patient
"Quy trình khám bệnh rất rõ ràng và hợp lý.",patient
"Quy trình khám bệnh rất rõ ràng và hợp lý.",patient
"Quy trình khám bệnh rất rõ ràng và hợp lý.",patient
"Quy trình khám bệnh rất rõ ràng và hợp lý.",patient
"Quy trình khám bệnh rất rõ ràng và hợp lý.",patient
"Quy trình khám bệnh rất rõ ràng và hợp lý.",patient
"Quy trình khám bệnh rất rõ ràng và hợp lý.",patient
"Thái độ của một số nhân viên y tế không thân thiện.",patient
"Thái độ của một số nhân viên y tế không thân thiện.",patient
"Thái độ nhân viên y tế cần cải thiện nhiều.",patient
"Thái độ nhân viên y tế cần cải thiện nhiều.",patient
"Thái độ nhân viên y tế cần cải thiện nhiều.",patient
"Thái độ nhân viên y tế cần cải thiện nhiều.",patient
"Thái độ nhân viên y tế cần được cải thiện nhiều.",patient
"Thái độ nhân viên y tế có lúc không được tốt lắm.",patient
"Thái độ phục vụ của một số nhân viên cần cải thiện.",patient
"Thái độ phục vụ của một số nhân viên cần cải thiện.",patient
"Thái độ phục vụ của một số nhân viên cần cải thiện.",patient
"Thái độ phục vụ của một số nhân viên cần được nâng cao.",patient
"Thái độ phục vụ của một số nhân viên cần được nâng cao.",patient
"Thái độ phục vụ của nhân viên cần cải thiện.",patient
"Thái độ phục vụ của nhân viên không đồng đều.",patient
"Thái độ phục vụ của nhân viên không đồng đều.",patient
"Thái độ phục vụ của nhân viên rất nhiệt tình và chu đáo." ,patient
"Thái độ phục vụ của nhân viên rất nhiệt tình và chu đáo.",patient
"Thái độ phục vụ của nhân viên rất thân thiện và chuyên nghiệp." ,patient
"Thái độ phục vụ của nhân viên rất thân thiện và chuyên nghiệp.",patient
"Thái độ phục vụ của nhân viên rất thân thiện và chuyên nghiệp.",patient
"Thái độ phục vụ của nhân viên rất thân thiện và chuyên nghiệp.",patient
"Thái độ phục vụ của nhân viên thật sự đáng khen.",patient
"Thái độ phục vụ của nhân viên thật sự đáng khen.",patient
"Thái độ phục vụ của nhân viên thật sự đáng khen.",patient
"Thái độ phục vụ của nhân viên thật sự đáng khen.",patient
"Thái độ phục vụ của nhân viên y tế rất đáng khen." ,patient
"Thái độ phục vụ của nhân viên y tế rất đáng khen.",patient
"Thái độ phục vụ của nhân viên y tế rất nhiệt tình.",patient
"Thời gian chờ đợi kết quả xét nghiệm quá lâu.",patient
"Thời gian chờ đợi khám bệnh quá lâu và không hợp lý.",patient
"Thời gian chờ đợi khám bệnh quá lâu và không hợp lý.",patient
"Thời gian chờ đợi khám bệnh quá lâu và không hợp lý.",patient
"Thời gian chờ đợi khám bệnh rất hợp lý, không quá lâu." ,patient
"Thời gian chờ đợi khám bệnh rất hợp lý, không quá lâu.",patient
"Thời gian chờ đợi quá lâu và không hợp lý.",patient
"Thời gian chờ đợi quá lâu và không hợp lý.",patient
"Thời gian chờ đợi quá lâu và không hợp lý.",patient
"Thời gian chờ đợi quá lâu và không hợp lý.",patient
"Thời gian chờ đợi quá lâu và không hợp lý.",patient
"Thời gian chờ đợi quá lâu và không hợp lý.",patient
"Thời gian chờ đợi quá lâu, không hợp lý.",patient
"Thời gian chờ đợi quá lâu, không hợp lý.",patient
"Thời gian chờ đợi rất hợp lý và không quá lâu.",patient
"Tôi bị chờ đợi quá lâu khi đến khám bệnh.",patient
"Tôi cảm thấy an tâm khi được chăm sóc tại đây.",patient
"Tôi cảm thấy an tâm khi được điều trị ở đây.",patient
"Tôi cảm thấy an tâm khi được điều trị tại bệnh viện này.",patient
"Tôi cảm thấy an tâm khi được điều trị tại bệnh viện này.",patient
"Tôi cảm thấy an tâm khi được điều trị tại bệnh viện này.",patient
"Tôi cảm thấy an tâm khi được điều trị tại bệnh viện này.",patient
"Tôi cảm thấy an tâm khi được điều trị tại đây." ,patient
"Tôi cảm thấy an tâm khi được điều trị tại đây.",patient
"Tôi cảm thấy an tâm khi được điều trị tại đây.",patient
"Tôi cảm thấy an tâm khi được điều trị tại đây.",patient
"Tôi cảm thấy an tâm khi được điều trị tại đây.",patient
"Tôi cảm thấy an tâm khi được điều trị tại đây.",patient
"Tôi cảm thấy an tâm khi được điều trị tại đây.",patient
"Tôi cảm thấy an tâm khi được điều trị tại đây.",patient
"Tôi cảm thấy an tâm và yên tâm khi được điều trị ở đây.",patient
"Tôi cảm thấy bối rối với quy trình khám bệnh ở đây.",patient
"Tôi cảm thấy dịch vụ ở đây trung bình, không tệ nhưng cũng không tốt.",patient
"Tôi cảm thấy dịch vụ ở đây trung bình, không tệ nhưng cũng không tốt.",patient
"Tôi cảm thấy dịch vụ trung bình, có những điểm tốt và không tốt.",patient
"Tôi cảm thấy dịch vụ trung bình, có những điểm tốt và không tốt.",patient
"Tôi cảm thấy dịch vụ trung bình, có những điểm tốt và không tốt.",patient
"Tôi cảm thấy được chăm sóc chu đáo từ đội ngũ nhân viên.",patient
"Tôi cảm thấy được chăm sóc chu đáo từ đội ngũ nhân viên.",patient
"Tôi cảm thấy được chăm sóc chu đáo từ đội ngũ y tá.",patient
"Tôi cảm thấy được chăm sóc tốt và an tâm khi điều trị.",patient
"Tôi cảm thấy được chăm sóc tốt và an tâm khi điều trị.",patient
"Tôi cảm thấy được chăm sóc tốt và an tâm khi điều trị.",patient
"Tôi cảm thấy được tôn trọng và lắng nghe trong mỗi lần khám." ,patient
"Tôi cảm thấy được tôn trọng và lắng nghe trong mỗi lần khám.",patient
"Tôi cảm thấy được tôn trọng và lắng nghe.",patient
"Tôi cảm thấy hài lòng nhưng vẫn có một số điểm cần cải thiện.",patient
"Tôi cảm thấy hài lòng nhưng vẫn có một số điểm cần cải thiện.",patient
"Tôi cảm thấy hài lòng nhưng vẫn có một số điều chưa thỏa mãn.",patient
"Tôi cảm thấy hài lòng nhưng vẫn có một số điều chưa thỏa mãn.",patient
"Tôi cảm thấy hài lòng nhưng vẫn có một số điều chưa thỏa mãn.",patient
"Tôi cảm thấy khỏe mạnh hơn nhờ vào sự điều trị ở đây.",patient
"Tôi cảm thấy khỏe mạnh hơn sau khi điều trị ở đây.",patient
"Tôi cảm thấy khỏe mạnh hơn sau khi điều trị ở đây.",patient
"Tôi cảm thấy khỏe mạnh hơn sau khi điều trị ở đây.",patient
"Tôi cảm thấy khỏe mạnh hơn sau khi điều trị tại đây.",patient
"Tôi cảm thấy khỏe mạnh hơn sau khi điều trị tại đây.",patient
"Tôi cảm thấy không được chăm sóc đúng mức.",patient
"Tôi cảm thấy không được chăm sóc đúng mức.",patient
"Tôi cảm thấy không được chăm sóc đúng mức.",patient
"Tôi cảm thấy không được chăm sóc đúng mức.",patient
"Tôi cảm thấy không được chăm sóc đúng mức.",patient
"Tôi cảm thấy không được chăm sóc đúng mức.",patient
"Tôi cảm thấy không được quan tâm trong quá trình điều trị.",patient
"Tôi cảm thấy không được quan tâm trong quá trình điều trị.",patient
"Tôi cảm thấy không được quan tâm trong quá trình điều trị.",patient
"Tôi cảm thấy không được quan tâm trong quá trình điều trị.",patient
"Tôi cảm thấy không được quan tâm trong quá trình điều trị.",patient
"Tôi cảm thấy không được thông báo đầy đủ về tình trạng của mình.",patient
"Tôi cảm thấy không được thông báo đầy đủ về tình trạng của mình.",patient
"Tôi cảm thấy không được thông báo đầy đủ về tình trạng của mình.",patient
"Tôi cảm thấy may mắn khi được điều trị ở đây." ,patient
"Tôi cảm thấy may mắn khi được điều trị ở đây.",patient
"Tôi cảm thấy may mắn khi được điều trị ở đây.",patient
"Tôi cảm thấy may mắn khi được điều trị ở đây.",patient
"Tôi cảm thấy may mắn khi được điều trị tại bệnh viện này." ,patient
"Tôi cảm thấy may mắn khi được điều trị tại bệnh viện này.",patient
"Tôi cảm thấy như được chăm sóc bởi gia đình." ,patient
"Tôi cảm thấy như được chăm sóc bởi gia đình.",patient
"Tôi cảm thấy như được chăm sóc bởi gia đình.",patient
"Tôi cảm thấy như được chăm sóc bởi gia đình.",patient
"Tôi cảm thấy như được chăm sóc bởi gia đình.",patient
"Tôi cảm thấy như được chăm sóc bởi gia đình.",patient
"Tôi cảm thấy như được chăm sóc bởi gia đình.",patient
"Tôi cảm thấy như được chăm sóc bởi gia đình.",patient
"Tôi cảm thấy như được chăm sóc bởi gia đình.",patient
"Tôi cảm thấy như được chăm sóc bởi những người bạn." ,patient
"Tôi cảm thấy như được chăm sóc bởi những người bạn.",patient
"Tôi cảm thấy như được chăm sóc bởi những người bạn.",patient
"Tôi cảm thấy sự quan tâm từ tất cả nhân viên y tế." ,patient
"Tôi cảm thấy sự quan tâm từ tất cả nhân viên y tế.",patient
"Tôi cảm thấy sự quan tâm từ tất cả nhân viên y tế.",patient
"Tôi cảm thấy sự quan tâm từ tất cả nhân viên y tế.",patient
"Tôi cảm thấy thất vọng với chất lượng dịch vụ.",patient
"Tôi cảm thấy thất vọng với chất lượng dịch vụ.",patient
"Tôi cảm thấy thất vọng với dịch vụ ở đây.",patient
"Tôi cảm thấy thất vọng với dịch vụ ở đây.",patient
"Tôi cảm thấy thất vọng với dịch vụ ở đây.",patient
"Tôi cảm thấy thất vọng với kết quả điều trị.",patient
"Tôi cảm thấy thất vọng với kết quả điều trị.",patient
"Tôi cảm thấy thất vọng với kết quả điều trị.",patient
"Tôi cảm thấy thất vọng với kết quả điều trị.",patient
"Tôi cảm thấy thất vọng với kết quả điều trị.",patient
"Tôi cảm thấy thất vọng với kết quả điều trị.",patient
"Tôi cảm thấy thất vọng với kết quả điều trị.",patient
"Tôi cảm thấy thoải mái khi đến khám bệnh ở đây.",patient
"Tôi cảm thấy thoải mái khi đến khám bệnh ở đây.",patient
"Tôi cảm thấy thoải mái khi đến khám bệnh ở đây.",patient
"Tôi cảm thấy thoải mái khi đến khám bệnh ở đây.",patient
"Tôi cảm thấy thoải mái và yên tâm khi đến khám.",patient
"Tôi cảm thấy thời gian chờ đợi quá lâu và không hợp lý.",patient
"Tôi cảm thấy yên tâm khi được điều trị tại bệnh viện này." ,patient
"Tôi cảm thấy yên tâm khi được điều trị tại bệnh viện này.",patient
"Tôi cảm thấy yên tâm khi được điều trị tại bệnh viện này.",patient
"Tôi cảm thấy yên tâm khi được điều trị tại bệnh viện này.",patient
"Tôi đã có một trải nghiệm rất tốt khi điều trị tại đây.",patient
"Tôi đã có một trải nghiệm rất tốt khi điều trị tại đây.",patient
"Tôi đã có một trải nghiệm trung bình khi đến khám.",patient
"Tôi đã có một trải nghiệm trung bình khi đến khám.",patient
"Tôi đã có một trải nghiệm trung bình khi đến khám.",patient
"Tôi đã có một trải nghiệm tuyệt vời khi đến khám.",patient
"Tôi đã có một trải nghiệm tuyệt vời khi đến khám.",patient
"Tôi đã có trải nghiệm khá ổn tại bệnh viện này.",patient
"Tôi đã có trải nghiệm khá ổn tại bệnh viện này.",patient
"Tôi đã có trải nghiệm không tốt khi đến khám ở đây.",patient
"Tôi đã có trải nghiệm không tốt khi đến khám ở đây.",patient
"Tôi đã có trải nghiệm không tốt khi đến khám ở đây.",patient
"Tôi đã có trải nghiệm rất tốt khi điều trị tại bệnh viện này.",patient
"Tôi đã có trải nghiệm rất tốt khi điều trị tại bệnh viện này.",patient
"Tôi đã có trải nghiệm rất tốt khi điều trị tại bệnh viện này.",patient
"Tôi đã có trải nghiệm rất tốt khi điều trị tại bệnh viện này.",patient
"Tôi đã có trải nghiệm rất tốt khi điều trị tại đây." ,patient
"Tôi đã có trải nghiệm rất tốt khi điều trị tại đây.",patient
"Tôi đã có trải nghiệm tuyệt vời với đội ngũ y tá.",patient
"Tôi đã có trải nghiệm tuyệt vời với đội ngũ y tá.",patient
"Tôi đã giới thiệu bệnh viện này cho bạn bè và gia đình.",patient
"Tôi đã giới thiệu bệnh viện này cho bạn bè và người thân.",patient
"Tôi đã giới thiệu bệnh viện này cho bạn bè và người thân.",patient
"Tôi đã giới thiệu bệnh viện này cho bạn bè và người thân.",patient
"Tôi đã giới thiệu bệnh viện này cho nhiều người bạn của mình." ,patient
"Tôi đã giới thiệu bệnh viện này cho nhiều người bạn của mình.",patient
"Tôi đã giới thiệu bệnh viện này cho nhiều người.",patient
"Tôi đã nhận được sự chăm sóc rất tốt từ nhân viên." ,patient
"Tôi đã nhận được sự chăm sóc rất tốt từ nhân viên.",patient
"Tôi đã nhận được sự chăm sóc rất tốt từ nhân viên.",patient
"Tôi đã nhận được sự chăm sóc rất tốt từ nhân viên.",patient
"Tôi đã trải qua một trải nghiệm bình thường ở đây.",patient
"Tôi đã trải qua một trải nghiệm bình thường ở đây.",patient
"Tôi đã trải qua một trải nghiệm bình thường ở đây.",patient
"Tôi đã trải qua một trải nghiệm tương đối tốt nhưng vẫn còn nhiều điều cần cải thiện.",patient
"Tôi đã trải qua một trải nghiệm tương đối tốt nhưng vẫn còn nhiều điều cần cải thiện.",patient
"Tôi được hướng dẫn tận tình trong mọi thủ tục cần thiết." ,patient
"Tôi được hướng dẫn tận tình trong mọi thủ tục cần thiết.",patient
"Tôi được thông báo kịp thời về kết quả xét nghiệm." ,patient
"Tôi được thông báo kịp thời về kết quả xét nghiệm.",patient
"Tôi được thông báo kịp thời về tình trạng sức khỏe của mình." ,patient
"Tôi được thông báo kịp thời về tình trạng sức khỏe của mình.",patient
"Tôi được thông báo kịp thời về tình trạng sức khỏe của mình.",patient
"Tôi được thông báo kịp thời về tình trạng sức khỏe của mình.",patient
"Tôi được tư vấn rất chu đáo về chế độ ăn uống và sinh hoạt." ,patient
"Tôi được tư vấn rất chu đáo về chế độ ăn uống và sinh hoạt.",patient
"Tôi được tư vấn rất chu đáo về chế độ ăn uống và sinh hoạt.",patient
"Tôi được tư vấn rất chu đáo về chế độ ăn uống và sinh hoạt.",patient
"Tôi gặp khó khăn trong việc đặt lịch hẹn.",patient
"Tôi hài lòng với sự chăm sóc chu đáo từ nhân viên y tế.",patient
"Tôi hài lòng với sự chuyên nghiệp của đội ngũ y tá tại bệnh viện." ,patient
"Tôi hài lòng với sự chuyên nghiệp của đội ngũ y tá tại bệnh viện.",patient
"Tôi hy vọng bệnh viện sẽ cải thiện thời gian chờ đợi.",patient
"Tôi hy vọng bệnh viện sẽ cải thiện thời gian chờ đợi.",patient
"Tôi hy vọng bệnh viện sẽ cải thiện thời gian chờ đợi.",patient
"Tôi không cảm thấy được chăm sóc đúng mức.",patient
"Tôi không cảm thấy hài lòng với dịch vụ ở đây.",patient
"Tôi không cảm thấy hài lòng với dịch vụ ở đây.",patient
"Tôi không cảm thấy thoải mái khi đến đây.",patient
"Tôi không cảm thấy thoải mái khi đến đây.",patient
"Tôi không cảm thấy thoải mái khi đến khám.",patient
"Tôi không cảm thấy thoải mái khi ở đây.",patient
"Tôi không cảm thấy thoải mái khi ở đây.",patient
"Tôi không cảm thấy thoải mái khi ở đây.",patient
"Tôi không cảm thấy thoải mái khi ở đây.",patient
"Tôi không cảm thấy thoải mái khi ở đây.",patient
"Tôi không cảm thấy thoải mái khi ở đây.",patient
"Tôi không cảm thấy thoải mái khi ở đây.",patient
"Tôi không cảm thấy thoải mái khi ở đây.",patient
"Tôi không hài lòng với dịch vụ khám bệnh ở đây.",patient
"Tôi không hài lòng với dịch vụ khám bệnh ở đây.",patient
"Tôi không hài lòng với dịch vụ ở đây.",patient
"Tôi không hài lòng với dịch vụ ở đây.",patient
"Tôi không hài lòng với dịch vụ ở đây.",patient
"Tôi không hài lòng với thái độ của một số nhân viên.",patient
"Tôi không hài lòng với thái độ của một số nhân viên.",patient
"Tôi không hài lòng với thái độ của một số nhân viên.",patient
"Tôi không hài lòng với thái độ của một số nhân viên.",patient
"Tôi không hài lòng với thái độ của một số nhân viên.",patient
"Tôi không hài lòng với thời gian chờ đợi lâu.",patient
"Tôi không hài lòng với thời gian chờ đợi lâu.",patient
"Tôi không hoàn toàn hài lòng nhưng cũng không quá thất vọng.",patient
"Tôi không hoàn toàn hài lòng nhưng cũng không quá thất vọng.",patient
"Tôi không hoàn toàn hài lòng nhưng cũng không quá thất vọng.",patient
"Tôi luôn cảm thấy an tâm khi đến khám bệnh ở đây." ,patient
"Tôi luôn cảm thấy an tâm khi đến khám bệnh ở đây.",patient
"Tôi luôn nhận được sự chú ý từ nhân viên y tế." ,patient
"Tôi luôn nhận được sự chú ý từ nhân viên y tế.",patient
"Tôi luôn nhận được sự chú ý từ nhân viên y tế.",patient
"Tôi luôn nhận được sự chú ý từ nhân viên y tế.",patient
